2019-05-28 10:44:02,737 | DEBUG | background-preinit | org.hibernate.validator.messageinterpolation.ResourceBundleMessageInterpolator | (ResourceBundleMessageInterpolator.java:89)- Loaded expression factory via original TCCL
2019-05-28 10:44:02,866 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory'
2019-05-28 10:44:02,908 | DEBUG | main | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | (ClassPathScanningCandidateComponentProvider.java:437)- Identified candidate component class: file [D:\MavenItemsComPany\demo-restful\target\classes\com\car\admin\controller\LogController.class]
2019-05-28 10:44:02,910 | DEBUG | main | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | (ClassPathScanningCandidateComponentProvider.java:437)- Identified candidate component class: file [D:\MavenItemsComPany\demo-restful\target\classes\com\car\admin\controller\LoginController.class]
2019-05-28 10:44:02,912 | DEBUG | main | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | (ClassPathScanningCandidateComponentProvider.java:437)- Identified candidate component class: file [D:\MavenItemsComPany\demo-restful\target\classes\com\car\admin\controller\UserController.class]
2019-05-28 10:44:02,921 | DEBUG | main | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | (ClassPathScanningCandidateComponentProvider.java:437)- Identified candidate component class: file [D:\MavenItemsComPany\demo-restful\target\classes\com\car\admin\service\impl\ILoginServiceImpl.class]
2019-05-28 10:44:02,923 | DEBUG | main | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | (ClassPathScanningCandidateComponentProvider.java:437)- Identified candidate component class: file [D:\MavenItemsComPany\demo-restful\target\classes\com\car\admin\service\impl\IServiceUserImpl.class]
2019-05-28 10:44:02,929 | DEBUG | main | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | (ClassPathScanningCandidateComponentProvider.java:437)- Identified candidate component class: file [D:\MavenItemsComPany\demo-restful\target\classes\com\car\admin\util\test.class]
2019-05-28 10:44:03,047 | DEBUG | main | org.springframework.core.env.PropertySourcesPropertyResolver | (PropertySourcesPropertyResolver.java:115)- Found key 'spring.application.admin.enabled' in PropertySource 'configurationProperties' with value of type String
2019-05-28 10:44:03,091 | DEBUG | main | org.apache.ibatis.logging.LogFactory | (LogFactory.java:105)- Logging initialized using 'class org.apache.ibatis.logging.slf4j.Slf4jImpl' adapter.
2019-05-28 10:44:03,093 | DEBUG | main | org.mybatis.spring.mapper.ClassPathMapperScanner | (ClassPathScanningCandidateComponentProvider.java:437)- Identified candidate component class: file [D:\MavenItemsComPany\demo-restful\target\classes\com\car\admin\mapper\IMapperLogin.class]
2019-05-28 10:44:03,093 | DEBUG | main | org.mybatis.spring.mapper.ClassPathMapperScanner | (ClassPathScanningCandidateComponentProvider.java:437)- Identified candidate component class: file [D:\MavenItemsComPany\demo-restful\target\classes\com\car\admin\mapper\IMapperUser.class]
2019-05-28 10:44:03,094 | DEBUG | main | org.mybatis.spring.mapper.ClassPathMapperScanner | (Logger.java:49)- Creating MapperFactoryBean with name 'IMapperLogin' and 'com.car.admin.mapper.IMapperLogin' mapperInterface
2019-05-28 10:44:03,094 | DEBUG | main | org.mybatis.spring.mapper.ClassPathMapperScanner | (Logger.java:49)- Enabling autowire by type for MapperFactoryBean with name 'IMapperLogin'.
2019-05-28 10:44:03,094 | DEBUG | main | org.mybatis.spring.mapper.ClassPathMapperScanner | (Logger.java:49)- Creating MapperFactoryBean with name 'IMapperUser' and 'com.car.admin.mapper.IMapperUser' mapperInterface
2019-05-28 10:44:03,094 | DEBUG | main | org.mybatis.spring.mapper.ClassPathMapperScanner | (Logger.java:49)- Enabling autowire by type for MapperFactoryBean with name 'IMapperUser'.
2019-05-28 10:44:03,098 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
2019-05-28 10:44:03,158 | DEBUG | main | org.springframework.core.env.PropertySourcesPropertyResolver | (PropertySourcesPropertyResolver.java:115)- Found key 'spring.application.admin.enabled' in PropertySource 'configurationProperties' with value of type String
2019-05-28 10:44:03,273 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'propertySourcesPlaceholderConfigurer'
2019-05-28 10:44:03,278 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
2019-05-28 10:44:03,279 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationBeanFactoryMetadata'
2019-05-28 10:44:03,279 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'preserveErrorControllerTargetClassPostProcessor'
2019-05-28 10:44:03,279 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
2019-05-28 10:44:03,280 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionalEventListenerFactory'
2019-05-28 10:44:03,283 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
2019-05-28 10:44:03,283 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
2019-05-28 10:44:03,285 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
2019-05-28 10:44:03,286 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'methodValidationPostProcessor'
2019-05-28 10:44:03,299 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (ConstructorResolver.java:777)- Autowiring by type from bean name 'methodValidationPostProcessor' via factory method to bean named 'environment'
2019-05-28 10:44:03,304 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'dataSourceInitializerPostProcessor'
2019-05-28 10:44:03,305 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'persistenceExceptionTranslationPostProcessor'
2019-05-28 10:44:03,305 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (ConstructorResolver.java:777)- Autowiring by type from bean name 'persistenceExceptionTranslationPostProcessor' via factory method to bean named 'environment'
2019-05-28 10:44:03,307 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator'
2019-05-28 10:44:03,317 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'webServerFactoryCustomizerBeanPostProcessor'
2019-05-28 10:44:03,317 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'errorPageRegistrarBeanPostProcessor'
2019-05-28 10:44:03,318 | DEBUG | main | org.springframework.ui.context.support.UiApplicationContextUtils | (UiApplicationContextUtils.java:85)- Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@4f966719]
2019-05-28 10:44:03,319 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'tomcatServletWebServerFactory'
2019-05-28 10:44:03,319 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat'
2019-05-28 10:44:03,320 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor'
2019-05-28 10:44:03,320 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration'
2019-05-28 10:44:03,333 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'transactionAttributeSource'
2019-05-28 10:44:03,336 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'transactionInterceptor'
2019-05-28 10:44:03,357 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'websocketServletWebServerCustomizer'
2019-05-28 10:44:03,358 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration'
2019-05-28 10:44:03,360 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'servletWebServerFactoryCustomizer'
2019-05-28 10:44:03,360 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration'
2019-05-28 10:44:03,362 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2019-05-28 10:44:03,370 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (ConstructorResolver.java:777)- Autowiring by type from bean name 'servletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2019-05-28 10:44:03,372 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'tomcatServletWebServerFactoryCustomizer'
2019-05-28 10:44:03,372 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (ConstructorResolver.java:777)- Autowiring by type from bean name 'tomcatServletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2019-05-28 10:44:03,373 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'tomcatWebServerFactoryCustomizer'
2019-05-28 10:44:03,373 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$TomcatWebServerFactoryCustomizerConfiguration'
2019-05-28 10:44:03,375 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (ConstructorResolver.java:777)- Autowiring by type from bean name 'tomcatWebServerFactoryCustomizer' via factory method to bean named 'environment'
2019-05-28 10:44:03,375 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (ConstructorResolver.java:777)- Autowiring by type from bean name 'tomcatWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2019-05-28 10:44:03,377 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'localeCharsetMappingsCustomizer'
2019-05-28 10:44:03,377 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration'
2019-05-28 10:44:03,377 | DEBUG | main | org.springframework.core.LocalVariableTableParameterNameDiscoverer | (LocalVariableTableParameterNameDiscoverer.java:108)- Cannot find '.class' file for class [class org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration$$EnhancerBySpringCGLIB$$edbcafd6] - unable to determine constructor/method parameter names
2019-05-28 10:44:03,378 | DEBUG | main | org.springframework.beans.factory.support.DefaultListableBeanFactory | (DefaultSingletonBeanRegistry.java:213)- Creating shared instance of singleton bean 'spring.http-org.springframework.boot.autoconfigure.http.HttpProperties'
